itag,H1706_t1 ,H1706_t2 ,H1706_t3 ,H1706_t4 ,H1706_t5 ,H1706_t6 ,H1706_t7 ,H9775_t1 ,H9775_t2 ,H9775_t3 ,H9775_t4 ,H9775_t5 ,H9775_t6 ,H9775_t7 ,H9553_t1 ,H9553_t2 ,H9553_t3 ,H9553_t4 ,H9553_t5 ,H9492_t1 ,H9492_t2 ,H9492_t3 ,H9492_t4 
Solyc02g087190,20.37434285,29.85536379,29.42624176,48.85383957,30.22004491,33.74161839,30.52476082,29.0526849,30.10826667,32.70096648,36.6238526,37.35187112,55.18416211,51.10178502,45.79799721,43.27058748,39.38273513,35.24979461,42.25604593,58.11723796,50.73355969,52.67275378,39.50622886
Solyc02g087350,0,0,0,0,0,0,0,0,16.84274324,0,0,0,4.170895974,0,163.828865,0,0,0,0,0,0,0,0
Solyc02g087540,0.984633669,0.45465021,3.503124019,4.58004746,2.924520476,3.697711604,1.387489128,20.11339724,46.80195908,9.230111507,8.389605001,4.71431383,9.544935016,7.347111582,104.8976186,3.334763321,4.375859459,10.72819836,4.423918166,8.394712149,3.5354397,3.207240277,0.568434948
Solyc02g087950,5.150391501,4.24340196,11.56030926,7.887859514,11.21066182,5.777674382,8.07266402,8.939287662,7.452541255,10.54869886,9.034959232,6.164871932,7.379277492,5.90392895,24.49856101,7.645554931,3.208963603,6.130399063,12.35646108,12.01089584,7.424423369,6.044414368,7.958089267
Solyc02g088090,1.098245247,0.45465021,6.655935636,3.562259135,8.936034787,2.773283703,1.135218378,0.446964383,5.812982179,0.791152415,0.806692789,1.087918576,4.33131505,5.96952816,23.57249857,2.11472796,0.291723964,0,0.610195609,3.874482531,0.176771985,2.837174091,0.710543685
Solyc02g088240,1.855655761,1.97015091,1.226093407,1.781129568,1.624733598,1.155534876,1.135218378,2.90526849,4.024372278,7.647806677,6.614880866,7.978069559,5.935505809,4.263948686,21.2994362,3.172091939,4.813445405,1.970485413,2.440782437,7.23236739,5.479931534,5.921058973,6.252784424
Solyc02g088380,0.037870526,0.30310014,0,0.763341243,0,0.231106975,0,0.223482192,0.149050825,1.054869887,0.645354231,0.362639525,0.240628614,0.524793684,1.178624928,0,0.875171892,0.875771295,0.152548902,0.904045924,0.35354397,0.123355395,0
Solyc02g088590,18.78378077,14.85190686,23.64608713,13.99458946,17.87206957,18.48855802,16.52373416,28.15875614,49.63392476,21.3611152,19.03794981,15.23086007,15.32002175,17.18699316,33.08568549,11.95634654,15.75309405,21.67533954,19.67880839,27.89627422,15.20239071,13.81580427,19.89522317
Solyc02g088740,4.35511046,4.24340196,8.232341444,11.45011865,4.874200793,8.782065061,2.396572131,8.268841088,11.77501518,7.911524148,10.97102192,4.71431383,8.020953795,7.675107635,29.97074818,10.89898256,4.667583423,5.254627768,7.017249505,8.007263896,10.07600314,2.467107905,4.405370844
Solyc02g089610,18.55655761,27.2790126,17.69077629,21.37355481,19.33432981,23.3418045,17.78508792,30.84054244,31.89687657,28.21776946,24.0394451,15.95613912,18.76903188,24.8621008,128.8910547,15.45378124,23.4837791,23.20793931,26.6960579,48.04358338,27.57642966,35.52635384,27.85331243
Solyc02g089620,108.0824805,109.1160504,84.77560125,69.9729473,61.73987671,57.54563684,53.85980526,99.67305744,102.0998152,58.80899617,66.31014722,79.78069559,26.38893799,157.3725061,260.8128591,44.0026087,61.11617044,63.71236169,41.64585032,93.11673015,63.99145856,117.6810471,96.6339411
Solyc02g089640,31.50827742,30.61311414,62.35560753,83.96753676,51.01663496,70.48762746,51.084827,90.0633232,160.6767895,77.00550171,76.63581492,62.37399837,101.2244369,49.00261028,290.1101073,118.4247657,53.96893333,63.93130452,75.96935334,108.3563614,61.1631068,54.15301852,35.10085802
Solyc02g090360,48.73936663,56.22507597,71.63888618,114.7556336,99.27122281,82.04297622,82.49253545,168.5055724,132.5061835,174.5809662,140.0418681,97.91267186,214.4803045,131.5264172,726.7906433,111.9179105,78.76547026,70.2806464,108.9199162,294.97727,124.2707054,93.9968112,90.38115668
Solyc02g090505,0.871022092,1.66705077,1.576405808,0.508894162,1.299786878,0.924427901,0.756812252,3.799197257,2.235762377,2.637174716,2.904094039,3.263755729,1.523981221,4.329547896,6.145687126,1.952056578,2.625515675,1.313656942,2.745880241,6.457470884,3.712211685,1.850330929,2.557957264
Solyc02g091180,4.165757832,4.24340196,3.503124019,3.307812054,3.899360634,9.706492962,1.89203063,2.011339724,1.192406601,0.527434943,0.322677115,1.813197627,9.705354092,0.852789737,55.47955912,9.516275818,1.021033874,2.189428237,0.915293414,4.391080201,3.358667715,3.330595672,2.131631054
Solyc02g091500,9.808466167,22.42941036,4.378905023,7.887859514,3.249467195,8.782065061,3.153384383,14.52634245,8.048744556,10.02126392,11.61637616,7.252790508,14.67834545,13.84143343,33.25406048,17.32450213,17.50343784,5.035684945,6.864700603,27.25052713,22.62681408,11.47205176,12.78978632
Solyc02g092840,14.39079978,15.30655707,33.98030298,28.75252016,37.36887274,36.74600907,19.80325392,27.48830956,47.39816238,37.97531591,33.55842001,31.91227824,29.67752904,34.8331808,29.21306072,19.27655871,18.96205765,43.78856474,37.37448106,28.54202131,31.99572928,27.63160854,21.74263675
Solyc02g092940,18.93526287,14.24570658,13.31187127,17.81129568,19.00938309,20.79962777,15.26238041,21.2308082,17.88609901,15.8230483,18.06991846,19.21989485,23.02013739,24.79650159,34.18012292,24.07536446,19.54550558,14.45022636,14.33959681,28.54202131,26.69256973,21.95726036,17.76359211
Solyc02g093335,2.802418905,3.33410154,2.627343014,0.508894162,1.137313518,2.079962778,4.03633201,3.128750682,6.558236305,4.219479546,7.582912213,8.70334861,3.769848284,5.707131318,2.693999836,4.066784538,6.272065224,8.3198273,7.32234731,15.11048187,9.722459174,4.564149625,4.831697055
Solyc02g093520,30.03132691,37.12976715,43.61389403,37.40372092,36.23155923,32.81719049,39.98491397,43.57902735,57.23551684,46.67799248,40.8186551,37.35187112,44.03503634,51.10178502,80.65162009,41.96921643,37.1948054,29.33833837,32.79801399,51.65976707,45.78394411,39.96714807,30.69548717
Solyc02g094010,1.590562081,1.5155007,5.955310832,10.94122449,6.66140775,3.697711604,1.639759879,5.140090406,12.96742178,0.791152415,1.774724135,0.362639525,9.625144554,0.327996053,138.4042416,1.789385197,1.166895856,3.940970826,2.135684632,14.72303362,3.88898367,2.837174091,1.705304843
Solyc03g007770,6.968176737,6.51665301,7.706872841,6.87007119,4.061833994,9.244279011,10.34310078,10.503663,8.644947856,7.384089205,7.905589328,5.439592881,5.614667657,11.15186579,46.80824715,7.157540786,5.688617297,7.662998829,3.203526948,13.04409119,7.954739324,5.797703578,9.237067899
Solyc03g026260,11.02032299,13.48795623,8.582653846,9.668989082,5.849040951,7.164316234,10.97377765,19.66643286,11.77501518,19.25137543,18.39259558,15.23086007,10.74807809,11.02066737,40.57837253,20.49659407,13.56516432,8.3198273,9.763129746,19.37241265,19.09137438,10.60856399,21.45841927
Solyc03g026270,1.022504195,1.21240056,0.175156201,4.58004746,0.32494672,1.848855802,1.513624504,1.787857533,2.831965677,1.054869887,0.968031346,1.087918576,6.015715347,8.199901319,54.2167467,38.06510327,0.875171892,0.656828471,0.152548902,3.35788486,2.651579775,3.207240277,3.979044634
Solyc03g026280,9.42976091,5.91045273,2.977655416,15.77571903,7.148827829,25.19066031,13.24421441,16.53768218,18.48230231,3.428327131,1.936062693,2.901116203,36.65575884,4.067151054,291.5412948,28.87417022,1.45861982,19.26696848,4.271369264,7.361516808,6.894107414,5.921058973,8.384415478
Solyc03g031750,32.03846478,32.43171498,22.41999372,28.49807308,21.28401013,26.11508821,26.23615806,47.37822461,40.3927736,49.84260214,48.88558299,31.18699918,41.06728343,34.30838712,79.47299516,38.39044604,45.21721441,34.81190897,28.98429143,60.95852515,40.30401258,43.42109914,31.69024833
Solyc03g033540,64.03905903,73.04713374,66.55935635,58.52282865,52.4788952,49.68799968,51.084827,76.20742732,97.3301888,92.82855001,76.47447636,47.86841735,55.50500026,101.875574,198.5983004,54.82025557,90.87201476,70.49958923,67.73171261,117.3968207,79.72416523,94.86029896,71.05436846
Solyc03g034250,62.48636747,60.46847793,78.46997802,72.7718652,64.1769771,67.25212981,52.34618075,83.13537526,84.36276701,73.84089205,64.69676165,85.22028847,69.14062172,128.7712503,190.1795509,73.12078599,98.74856179,88.45290077,100.2246288,125.533234,103.0580672,106.2089953,66.08056266
Solyc03g059260,2.272231545,2.72790126,2.452186813,1.017788324,1.299786878,1.848855802,1.639759879,6.927947938,4.322473928,2.900892188,4.356141058,1.813197627,2.326076601,6.363123424,12.62812423,2.440070723,2.917239639,0.656828471,0.762744511,8.91130982,3.5354397,4.44079423,5.826458213
Solyc03g071570,14.99672819,16.21585749,8.757810047,19.33797816,9.423454866,5.084353456,4.03633201,13.40893149,23.25192872,18.98765796,17.26322568,8.340709084,16.60337436,20.66375132,33.50662296,25.05139275,22.17102126,5.254627768,16.47528145,25.95903295,28.10674561,15.29606901,20.17944064
Solyc03g078730,0.189352629,0.45465021,0.525468603,0.254447081,0.32494672,0.231106975,0.126135375,0.446964383,0.745254126,0.791152415,0.806692789,0,0.481257228,0.655992106,0.33674998,1.138699671,0.72930991,0,0.305097805,0.904045924,0.530315955,0.246710791,1.421087369
Solyc03g082520,0.340834732,0.45465021,0.875781005,0.763341243,0.487420079,1.617748827,0.252270751,1.117410958,0.894304951,0.791152415,1.290708462,0,0.721885842,1.574381053,4.714499713,0.569349835,0.72930991,0.437885647,0.457646707,1.420643595,0.530315955,0.370066186,0.142108737
Solyc03g083280,9.051055652,10.15385469,13.13671507,9.16009492,9.748401585,12.01756271,8.451070145,9.833216429,12.22216766,11.86728622,9.357636348,9.42862766,11.22933531,7.937504477,12.79649922,10.73631118,9.626890809,16.20176895,10.67842316,6.586620302,11.66695101,7.648034507,9.237067899
Solyc03g093080,11.89134508,7.42595343,6.831091836,15.01237779,6.173987671,10.16870691,4.414738136,44.69643831,72.438701,68.30282515,81.31463309,34.08811539,42.59126465,54.38174555,624.166087,65.39389537,34.42342774,28.6815099,12.66155889,98.79930453,54.44577137,72.90303861,22.87950664
Solyc03g093110,7.839198829,6.21355287,7.006248037,32.56922638,8.123667988,20.33741382,7.441987143,116.8811862,249.3620304,65.13821549,86.47746694,39.16506874,91.35866373,42.57388765,1467.303848,177.79982,21.29584937,27.58679578,16.01763474,156.141646,40.48078456,34.90957686,9.521285373
Solyc03g093120,0.189352629,0.60620028,0.875781005,1.017788324,0.16247336,1.155534876,0.504541501,2.011339724,2.533864027,0.791152415,1.129369904,0.725279051,1.925028911,2.099174738,37.54762271,6.262848188,1.021033874,1.313656942,0.457646707,11.23599934,2.12126382,1.110198557,0.284217474
Solyc03g093130,9.770595641,5.00115231,6.480779435,15.01237779,2.599573756,13.63531154,3.784061259,46.70777804,87.34378351,35.3381412,45.49747328,26.83532488,51.5747329,31.55322028,712.0578317,109.5591754,14.44033621,7.225113182,7.017249505,66.64109952,15.55593468,28.37174091,6.821219372
Solyc03g093540,0.946763144,0.75775035,3.152811617,3.053364973,1.624733598,2.773283703,0.756812252,1.564375341,4.173423103,0.527434943,1.774724135,1.450558102,3.52921967,3.476758159,27.61349832,8.62158322,1.45861982,3.284142355,0.457646707,0.645747088,2.12126382,0.986843162,0.284217474
Solyc03g094160,14.73163451,10.76005497,34.85608399,19.33797816,20.14669661,14.32863247,10.97377765,34.4162575,79.14598813,34.01955384,22.26472097,16.31877864,25.02537584,26.83007712,66.42393346,13.25771759,18.52447171,35.68768026,25.93331339,27.25052713,17.50042651,17.76317692,11.08448148
Solyc03g095770,19.16248603,16.36740756,41.51201962,24.42691979,30.38251827,16.17748827,18.66803555,62.12804925,164.8502126,53.79836421,65.66479299,29.37380156,50.85284706,98.79241109,244.0595476,51.48549225,44.05031855,52.76522051,21.81449303,52.43466358,27.22288569,32.07240277,22.73739791
Solyc03g097170,2.04500839,1.06085049,2.452186813,5.088941622,0.812366799,2.079962778,0.756812252,2.681786299,1.192406601,2.637174716,2.904094039,2.901116203,5.293829505,2.164773948,30.72843563,11.71233947,8.022409008,2.846256708,2.593331339,6.457470884,4.065755655,4.317438835,2.557957264
Solyc03g097370,13.74700084,15.00345693,14.53796468,8.651200758,9.098508146,10.16870691,10.34310078,15.64375341,31.74782575,16.35048324,16.94054856,13.41766244,9.224096865,14.95662001,52.95393428,10.98031825,12.98171639,13.35551224,12.66155889,22.60114809,14.1417588,14.92600283,14.92141738
Solyc03g098660,15.56478608,15.30655707,13.31187127,9.414542001,11.37313518,6.933209258,14.00102666,22.12473696,50.37917889,27.16289958,26.45952347,16.68141817,14.43771683,37.3259508,123.9239925,24.88872137,18.08688576,13.35551224,11.59371657,17.43517139,21.74295415,23.4375251,17.76359211
Solyc03g111100,0.302964206,0,0,0.508894162,0.32494672,0.462213951,0.252270751,0.893928766,1.043355776,0,0,0,0.561466766,0.065599211,10.94437433,0.244007072,0,0.875771295,0.305097805,1.549793012,0,0.370066186,0.142108737
Solyc03g113510,0.416575783,0.75775035,0.175156201,0.763341243,0.32494672,0.462213951,0.504541501,2.458304107,0.5962033,1.846022301,1.45204702,0.362639525,0.721885842,0.852789737,12.96487421,1.138699671,0.145861982,0,0.305097805,0.904045924,1.06063191,0.246710791,1.136869895
Solyc03g113520,5.377614655,7.42595343,6.480779435,7.378965352,6.82388111,3.466604629,6.937445642,13.40893149,10.28450693,11.86728622,17.10188712,11.24182529,9.945982706,10.36467527,42.17793493,9.272268746,3.646549549,4.597799297,7.627445114,10.07365458,15.73270666,9.868431622,5.115914529
Solyc03g114600,4.165757832,3.18255147,11.38515306,7.124518271,11.53560854,4.159925555,4.919279637,8.492323279,22.95382707,6.856654262,5.808188078,8.70334861,7.700115644,17.58058843,43.18818487,4.392127301,6.417927206,14.01234072,5.186662678,7.103217973,6.540563444,15.91284599,6.394893161
Solyc03g114710,0.719539989,0.75775035,0.700624804,5.597835784,2.599573756,1.155534876,2.14430138,2.90526849,3.130067327,1.318587358,1.290708462,1.087918576,2.967752904,2.42717079,9.597374416,1.05736398,2.042067747,2.408371061,2.745880241,1.033195342,2.47480779,1.233553953,0.284217474
Solyc03g116030,12.38366192,15.155007,19.2671821,11.70456573,13.81023558,8.550958085,14.00102666,18.10205752,24.44433532,21.62483267,17.10188712,15.59349959,14.59813591,16.99019553,29.46562321,8.296240457,19.69136756,16.20176895,18.76351498,19.11411382,12.72758292,15.78949059,12.78978632
Solyc03g116340,16.7766429,15.60965721,12.08577786,11.95901281,12.02302862,11.78645574,9.964694649,14.74982464,20.71806469,19.5150929,20.81267395,16.68141817,17.56588881,9.446286319,63.72993362,14.72176003,14.29447423,12.26079813,17.08547706,21.95540101,14.1417588,13.44573808,15.7740698
Solyc03g116360,0.946763144,0.75775035,0.175156201,0.763341243,0.32494672,0.924427901,0.882947627,1.340893149,0.745254126,2.373457245,1.936062693,0.362639525,1.283352607,0.655992106,5.219624682,2.11472796,2.042067747,1.313656942,1.372940121,5.03682729,1.944491835,1.480264743,1.136869895
Solyc03g116660,4.620204141,5.91045273,4.203748822,6.361177028,5.686567591,3.697711604,4.540873511,6.704465747,9.092100332,4.746914489,5.64684952,5.439592881,6.65739165,4.526345528,6.987562075,5.774834044,4.229997477,7.881941653,5.491760482,6.457470884,6.187019474,4.317438835,4.689588318
Solyc03g118470,8.255774612,7.42595343,5.60499843,13.99458946,9.748401585,17.56413012,10.2169654,13.63241369,19.52565809,12.39472117,10.97102192,6.527511457,17.08463158,6.494321845,142.5294288,8.946925983,5.542755315,19.48591131,9.000385235,13.56068886,10.6063191,6.537835949,8.100198004
Solyc03g119250,9.884207219,5.75890266,25.22249293,16.53906027,15.59744254,12.71088364,10.2169654,23.68911231,62.00514325,21.62483267,21.13535106,11.24182529,44.99755079,17.97418369,252.9834221,46.93069357,8.314132972,8.976655771,10.83097206,29.70436607,12.9043549,6.414480554,8.526524215
Solyc03g119340,6.362248325,5.45580252,4.554061224,7.124518271,6.173987671,6.239888333,7.189716392,9.609734237,7.899693731,8.966394035,7.744250771,3.626395254,7.780325181,7.019115529,26.85581087,5.856169734,4.667583423,6.349341887,5.796858287,8.653010985,7.247651384,7.524679112,8.384415478
Solyc03g119640,7.536234623,5.75890266,3.152811617,5.088941622,6.011514311,9.475385986,8.451070145,11.39759177,12.07311683,10.02126392,9.518974905,3.626395254,8.582420561,4.329547896,24.91949848,9.760282891,7.730685044,3.722028003,5.33921158,9.298758073,9.015371234,6.537835949,6.679110635
Solyc03g120550,27.75909537,29.40071358,23.64608713,27.73473184,32.16972523,33.74161839,27.37137644,49.83652872,79.14598813,45.62312259,49.2082601,25.7474063,48.04551323,39.88432002,134.4474293,47.25603633,37.77825333,29.11939555,24.71292217,38.09907822,34.64730906,43.79116532,28.56385612
Solyc03g120770,24.95667646,17.12515791,11.73546546,11.45011865,18.35948965,16.40859524,22.70436755,16.09071779,18.48230231,17.93278807,19.03794981,23.57156915,17.40546974,18.36777895,27.8660608,20.65926545,18.23274775,17.51542589,17.08547706,20.79305625,18.56105842,18.99673087,21.31631054
Solyc03g120980,14.08783558,13.48795623,11.38515306,6.361177028,8.286141348,10.16870691,8.198799395,10.72714519,9.837354457,12.92215611,9.357636348,10.15390671,10.18661132,7.281512371,8.250374498,11.79367516,15.46137009,20.58062543,9.763129746,14.07728653,9.899231159,14.55593664,9.237067899
Solyc03g122360,37.75691416,43.49487009,52.54686028,36.13148552,48.41706121,39.05707882,44.39965211,65.92724651,52.46589044,54.8532341,57.92054222,32.27491776,26.95040475,79.76864003,108.0967434,20.17125131,91.30960071,163.3313465,100.5297266,70.38643264,61.51665077,81.29120548,79.86511014
Solyc03g124110,0.833151566,0.30310014,0.175156201,2.035576649,0.974840159,4.159925555,0.252270751,4.693126023,0.447152475,0.527434943,0.484015673,0.362639525,6.015715347,0.131198421,108.6018684,4.148120229,0.145861982,3.503085179,0.305097805,0.516597671,1.237403895,0.493421581,1.136869895
Solyc04g005050,15.64052713,10.76005497,57.62639011,35.11369719,47.60469441,28.19505098,15.13624504,34.19277531,66.17856635,32.70096648,27.75023193,15.59349959,51.09347568,72.48712766,283.2909203,37.25174637,26.6927427,37.65816567,24.40782436,73.35686924,30.93509737,31.82569198,13.92665622
Solyc04g007580,2.537325225,1.06085049,7.181404238,3.562259135,6.98635447,6.239888333,3.910196634,2.90526849,1.788609901,0.791152415,0.484015673,0,8.341791947,2.36157158,69.45468327,0.650685526,0,2.189428237,0.915293414,2.195540101,0.883859925,1.850330929,0.284217474
Solyc04g007880,4.620204141,6.51665301,10.68452826,10.17788324,7.798721268,9.937599937,4.28860276,12.96196711,13.86172674,11.07613381,11.13236048,5.802232406,14.27729776,13.0542429,70.29655822,14.39641726,9.189304864,7.006170358,5.491760482,13.94813711,9.368915204,10.97863018,4.973805792
Solyc04g071030,3.181124162,3.0310014,10.50937206,10.43233033,6.66140775,9.013172036,5.549956513,11.84455615,15.50128581,3.955762074,4.033463943,7.252790508,9.143887327,5.575932897,68.27605834,2.928084867,4.375859459,21.2374539,11.59371657,11.36514876,7.601195354,6.907902135,2.273739791
Solyc04g071330,20.2986018,16.82205777,18.2162449,17.30240151,18.35948965,21.72405568,21.69528455,22.34821916,18.78040396,20.56996279,22.26472097,15.59349959,21.57636571,23.0253229,27.27674834,20.82193683,21.58757333,21.2374539,21.05174851,26.21733179,20.32877827,24.17765747,24.58481149
